source,author,title,description,url,urlToImage,publishedAt,content,topic,content_length
"{'id': 'techradar', 'name': 'TechRadar'}",jacob.krol@futurenet.com (Jacob Krol),Samsung just made its next Galaxy Unpacked event official – here's what we know,"Samsung has set July 10, 2024, as the date for its next Galaxy Unpacked, and we're expecting a bunch of new devices, including the Galaxy Z Flip and Z Fold 6.",https://www.techradar.com/phones/samsung-just-made-its-next-galaxy-unpacked-event-official-heres-what-we-know,https://cdn.mos.cms.futurecdn.net/5uBY7qRjFUpNVZR28tBSzQ-1200-80.jpg,2024-06-25T23:06:54Z,"After countless leaks and reports on foldable phones, smartwatches, earbuds, and even a smart ring, Samsung just announced its next Galaxy Unpacked event. All eyes will be on the city of love – Paris… [+3725 chars]",technology,36
"{'id': None, 'name': 'Finextra'}",Editorial Team,Central banks must raise game in face of AI - BIS,"Central banks should embrace artificial intelligence to sharpen their analytical tools in pursuit of financial and price stability, according to the Bank for International Settlements.",https://www.finextra.com/newsarticle/44377/central-banks-must-raise-game-in-face-of-ai---bis,https://www.finextra.com/finextra-images/top_pics/xl/63w_701349340.jpg,2024-06-25T23:05:50Z,"Central banks should embrace artificial intelligence to sharpen their analytical tools in pursuit of financial and price stability, according to the Bank for International Settlements.
 AI will have… [+1618 chars]",technology,30
"{'id': None, 'name': '[Removed]'}",,[Removed],[Removed],https://removed.com,,1970-01-01T00:00:00Z,[Removed],technology,1
"{'id': None, 'name': 'Themoneyillusion.com'}",ssumner,Are we the baddies?,"You’ve probably seen that amusing British comedy bit when one German officers asks another, “Are we the baddies?” I’m pretty sure that we (in the US) aren’t the Nazis, although some pro-lifers complain that legal abortion is kind of like the Holocaust. (Not m…",https://www.themoneyillusion.com/are-we-the-baddies/,,2024-06-25T23:04:24Z,"You’ve probably seen that amusing British comedy bit when one German officers asks another, “Are we the baddies?”
I’m pretty sure that we (in the US) aren’t the Nazis, although some pro-lifers compl… [+2242 chars]",technology,35
"{'id': None, 'name': 'Yahoo Entertainment'}",editorial-team@simplywallst.com (Simply Wall St),SEHK Growth Leaders With High Insider Ownership In June 2024,"Amidst a backdrop of mixed economic signals from global markets, the Hong Kong stock market has shown resilience, with the Hang Seng Index posting modest...",https://finance.yahoo.com/news/sehk-growth-leaders-high-insider-230353016.html,https://media.zenfs.com/en/simply_wall_st__316/5bcfe52095f73041f79c669b593d7118,2024-06-25T23:03:53Z,"Amidst a backdrop of mixed economic signals from global markets, the Hong Kong stock market has shown resilience, with the Hang Seng Index posting modest gains. This environment underscores the poten… [+5577 chars]",technology,33
"{'id': None, 'name': 'Yahoo Entertainment'}",Meerub Anjum,The Wealthiest Person in Japan,"We recently compiled a list of the 30 Wealthiest People in Japan and in this article, we will look at the richest person in Japan. Japan’s Economy: An...",https://finance.yahoo.com/news/wealthiest-person-japan-230325660.html,https://media.zenfs.com/en/insidermonkey.com/5bb4d060fc7de31b9f1f70e6aff7d1be,2024-06-25T23:03:25Z,"We recently compiled a list of the 30 Wealthiest People in Japan and in this article, we will look at the richest person in Japan.
Japan's Economy: An Outlook
On June 10, Reuters reported that Japa… [+6044 chars]",technology,38
"{'id': None, 'name': 'International Business Times'}",AFP News,"VW To Invest $5 Bn In EV Maker Rivian, Establishing Joint Venture","German auto giant Volkswagen will invest $5 billion in US electric vehicle maker Rivian and create a joint venture expected to produce technology used by both automakers, the companies announced Tuesday.",https://www.ibtimes.com/vw-invest-5-bn-ev-maker-rivian-establishing-joint-venture-3735123,https://d.ibtimes.com/en/full/4531987/electric-vehicle-maker-rivian-volkswagen-announced-joint-venture-which-german-company-will.jpg,2024-06-25T23:03:21Z,"German auto giant Volkswagen will invest $5 billion in US electric vehicle maker Rivian and create a joint venture expected to produce technology used by both automakers, the companies announced Tues… [+2858 chars]",technology,33
"{'id': None, 'name': 'Ms. Magazine'}","Orion Rummler, The 19th",A Second Trump Term Would Double Down on Erasing Trans Rights. Here’s How Advocates Are Preparing.,"If former president Donald Trump is reelected, advocacy groups expect him to enact anti-LGBTQ+ policies that are more far-reaching and extreme than those he put in place during his first term—based on his campaign promises and policies suggested by the Herita…",https://msmagazine.com/2024/06/25/trump-trans-lgbtq/,https://msmagazine.com/wp-content/uploads/2024/06/GettyImages-1242129922.jpg,2024-06-25T23:02:46Z,"A Transgender Day of Visibility rally in St. Paul, Minn., on March 31, 2024. (Michael Siluk / UCG / Universal Images Group via Getty Images)
This story was originally published by The 19th.
LGBTQ+ … [+12221 chars]",technology,37
"{'id': None, 'name': 'Yahoo Entertainment'}",Meerub Anjum,The Wealthiest Person in Singapore,"We recently compiled a list of the 30 Wealthiest People in Singapore and in this article, we will look at the richest person in Singapore. An Outlook of the ...",https://finance.yahoo.com/news/wealthiest-person-singapore-230152021.html,https://media.zenfs.com/en/insidermonkey.com/2ab7f79412b202b37a21b71582dc29ff,2024-06-25T23:01:52Z,"We recently compiled a list of the 30 Wealthiest People in Singapore and in this article, we will look at the richest person in Singapore.
An Outlook of the Singaporean Economy
According to the Min… [+4919 chars]",technology,37
"{'id': None, 'name': 'Autocar'}",Autocar,Mini's happy return: Stefanie Wurst on electrifying a legend,"In just two years, Mini boss Wurst has revived its brand image and given the BMW Group’s oldest factory an electric future

Few guardianships of brands have been as successful as that of Mini under BMW. 

We say guardianship because it is so much more than o…",https://www.autocar.co.uk/car-news/autocar-awards/minis-happy-return-stefanie-wurst-electrifying-legend,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/outstandingleader2024.png,2024-06-25T23:01:46Z,"Few guardianships of brands have been as successful as that of Mini under BMW. 
We say guardianship because it is so much more than ownership, given Minis unique place in British culture, the wealth… [+2404 chars]",technology,36
"{'id': None, 'name': 'Autocar'}",Autocar,How Nissan R&D guru David Moss became the Qashqai king,"Nissan’s engineering chief wins Autocar's Mundy Award for his work on the hugely popular Qashqai

There’s a wide, picture-lined corridor inside Nissan’s European technical HQ at Cranfield, Bedfordshire, that connects the front offices with a much larger compl…",https://www.autocar.co.uk/car-news/autocar-awards/how-nissan-rd-guru-david-moss-became-qashqai-king,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/mundyaward2024.png,2024-06-25T23:01:46Z,"Theres a wide, picture-lined corridor inside Nissans European technical HQ at Cranfield, Bedfordshire, that connects the front offices with a much larger complex of technical installations to the rea… [+2303 chars]",technology,31
"{'id': None, 'name': 'Autocar'}",Autocar,How Marek Reichman will reinvent Aston Martin design (again),"The winner of Autocar's Sturmey Award recounts his 19-year journey from DB9 to DBX, and beyond

In a stellar career that he insists has “years to run”, Aston Martin design chief Marek Reichman has led the creation of more than 50 Aston Martin and Lagonda mode…",https://www.autocar.co.uk/car-news/autocar-awards/how-marek-reichman-will-reinvent-aston-martin-design-again,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/sturmeyaward2024.png,2024-06-25T23:01:46Z,"In a stellar career that he insists has years to run, Aston Martin design chief Marek Reichman has led the creation of more than 50 Aston Martin and Lagonda models in 19 years. 
Its an achievement l… [+2406 chars]",technology,39
"{'id': None, 'name': 'Autocar'}",Autocar,"Renault CEO: ""What’s the point in refusing progress?”","Autocar's top award winner for 2024 gives his vision for the future of Renault - and mobility

Not often do you find yourself, twice in a few months, talking at length and one-to-one with a man as serially busy as Renault Group CEO Luca de Meo.

This is a ma…",https://www.autocar.co.uk/car-news/autocar-awards/renault-ceo-what%E2%80%99s-point-refusing-progress%E2%80%9D,https://www.autocar.co.uk/sites/autocar.co.uk/files/images/car-reviews/first-drives/legacy/issigonistrophy2024.png,2024-06-25T23:01:46Z,"Not often do you find yourself, twice in a few months, talking at length and one-to-one with a man as serially busy as Renault Group CEO Luca de Meo.
This is a man with no spare time at all, someone… [+2634 chars]",technology,42
"{'id': None, 'name': 'Yahoo Entertainment'}",Mark Tisshaw,Mini's happy return: Stefanie Wurst on electrifying a legend,"In just two years, Mini boss Wurst has revived its brand image and given the BMW Group’s oldest factory an electric future",https://autos.yahoo.com/minis-happy-return-stefanie-wurst-230146885.html,https://s.yimg.com/ny/api/res/1.2/aj4svKFhWtb.v5nYf5d_tw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/autocar_articles_778/a40d0f1ed939c36e0727cd1fb8a2dc65,2024-06-25T23:01:46Z,"Few guardianships of brands have been as successful as that of Mini under BMW.
We say guardianship because it is so much more than ownership, given Minis unique place in British culture, the wealth … [+6438 chars]",technology,37
"{'id': None, 'name': 'autosport.com'}",Alex Kalinauckas,Aston Martin to build Alonso-commissioned sportscar,"Aston Martin is to build a road-legal track version of its Valour sportscar – the Valiant – that has been personally commissioned by its Formula 1 driver Fernando Alonso.Aston will produce 38 Valiants, which are to be front-engined and fitted with a 745PS 5.2…",https://www.autosport.com/general/news/aston-martin-to-build-alonso-commissioned-sportscar/10627455/,https://cdn-2.motorsport.com/images/amp/0qX7vr46/s6/aston-martin-valiant-01.jpg,2024-06-25T23:01:34Z,"Aston Martin is to build a road-legal track version of its Valour sportscar the Valiant that has been personally commissioned by its Formula 1 driver Fernando Alonso.
Aston will produce 38 Valiants,… [+2721 chars]",technology,34
"{'id': None, 'name': 'GlobeNewswire'}",Preqin Ltd,Greater China VC mega deals driven by artificial intelligence (AI) — Preqin reports,China takes 2 of the 10 largest VC deals globally China takes 2 of the 10 largest VC deals globally,https://www.globenewswire.com/news-release/2024/06/25/2904189/0/en/Greater-China-VC-mega-deals-driven-by-artificial-intelligence-AI-Preqin-reports.html,https://ml-eu.globenewswire.com/Resource/Download/b01741d5-c075-4925-b0da-e968df73d641,2024-06-25T23:01:00Z,"BEIJING, June 26, 2024 (GLOBE NEWSWIRE) -- Preqin, the global leader in alternative assets data, tools, and insights, today published its Territory Guide: Greater ChinaVenture Capital Deals report. T… [+4794 chars]",technology,31
"{'id': None, 'name': 'Wallpaper*'}",Rosa Bertoli,Designed to change the world: 2024 Terra Carta Design Lab finalists announced,"Announced on 26 June, the 2024 Terra Carta Design Lab finalists from the RCA demonstrate design's 'potential to change how we live and care for the world in the future'",https://www.wallpaper.com/design-interiors/2024-terra-carta-design-lab-finalists-rca,https://cdn.mos.cms.futurecdn.net/62Fu7sV3UD4TKasoN9ERKo-1200-80.png,2024-06-25T23:01:00Z,"On 26 June, the Royal College of Art announced the ten finalists for the Sustainable Markets Initiative’s 2024 Terra Carta Design Lab. Launched in 2021, the Terra Carta Design Lab is a student-led, g… [+4949 chars]",technology,36
"{'id': None, 'name': 'The Punch'}",Dirisu Yakubu,"Reps question sale of NCAT helicopters, order auctioneer’s arrest","The House of Representatives, on Tuesday, ordered the immediate arrest of an alleged unlicensed auctioneer and  Director of Quality Control of the Nigerian College of Aviation Technology for allegedly providing false information on oath, over the sale of two …",https://punchng.com/reps-question-sale-of-ncat-helicopters-order-auctioneers-arrest/,https://cdn.punchng.com/wp-content/uploads/2019/07/30222535/NCAT.jpg,2024-06-25T23:00:48Z,"The House of Representatives, on Tuesday, ordered the immediate arrest of an alleged unlicensed auctioneer and  Director of Quality Control of the Nigerian College of Aviation Technology for allegedl… [+2094 chars]",technology,31
"{'id': None, 'name': 'newsBTC'}",Ronaldo Marquez,Solana Eyes $200 Rebound As New Adoption-Driving Technology Debuts,"The Solana Foundation recently launched two new tools to facilitate the integration of Web3 capabilities into mainstream platforms and the adoption of blockchain.  In a series of social media posts, the foundation launched “Actions” and “Blockchain Links” (Bl…",http://www.newsbtc.com/news/solana/solana-eyes-200-rebound-as-new-adoption-driving-technology-debuts/,https://www.newsbtc.com/wp-content/uploads/2024/06/Screenshot_219.jpg?fit=1308%2C747,2024-06-25T23:00:40Z,"The Solana Foundation recently launched two new tools to facilitate the integration of Web3 capabilities into mainstream platforms and the adoption of blockchain. 
In a series of social media posts,… [+4336 chars]",technology,32
